"resultId","raceId","driverId","constructorId","grid","positionOrder","laps","milliseconds","fastestLap","fastestLapTime","fastestLapSpeed","statusId","raceTime","year","circuitId","date","time","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","Race_name","driverRef","nationality.x","dob_driver","age_at_race","driverStandingsId","points","position","positionText","wins","num_stops","status","name","Driver.of.The.Day","Team","driverId_driverofday","dob","nationality.y","driver.of.day.ind"
23775,988,836,15,18,14,54,"\N","50","1:43.867","192.500",11,"\N",2017,24,2017-11-26,"13:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Abu Dhabi Grand Prix","wehrlein","German",1994-10-18,20,68604,5,18,"18",0,1,"+1 Lap","Sauber","bottas","Mercedes",822,1989-08-28,"Finnish",0
23776,988,843,5,20,15,54,"\N","52","1:43.897","192.444",11,"\N",2017,24,2017-11-26,"13:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Abu Dhabi Grand Prix","brendon_hartley","New Zealander",1989-11-10,30,68608,0,23,"23",0,1,"+1 Lap","Toro Rosso","bottas","Mercedes",822,1989-08-28,"Finnish",0
23777,988,842,5,17,16,54,"\N","33","1:43.844","192.542",11,"\N",2017,24,2017-11-26,"13:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Abu Dhabi Grand Prix","gasly","French",1996-02-07,32,68607,0,21,"21",0,1,"+1 Lap","Toro Rosso","bottas","Mercedes",822,1989-08-28,"Finnish",0
23778,988,828,15,19,17,54,"\N","36","1:43.567","193.057",11,"\N",2017,24,2017-11-26,"13:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Abu Dhabi Grand Prix","ericsson","Swedish",1990-09-02,28,68601,0,20,"20",0,1,"+1 Lap","Sauber","bottas","Mercedes",822,1989-08-28,"Finnish",0
23779,988,840,3,15,18,54,"\N","52","1:42.324","195.402",11,"\N",2017,24,2017-11-26,"13:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Abu Dhabi Grand Prix","stroll","Canadian",1998-10-29,32,68599,40,12,"12",0,3,"+1 Lap","Williams","bottas","Mercedes",822,1989-08-28,"Finnish",0
23780,988,832,4,12,19,31,"\N","26","1:43.378","193.410",36,"\N",2017,24,2017-11-26,"13:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Abu Dhabi Grand Prix","sainz","Spanish",1994-09-01,38,68591,54,9,"9",0,1,"Wheel","Renault","bottas","Mercedes",822,1989-08-28,"Finnish",0
23781,988,817,9,4,20,20,"\N","13","1:42.757","194.579",9,"\N",2017,24,2017-11-26,"13:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Abu Dhabi Grand Prix","ricciardo","Australian",1989-07-01,28,68600,200,5,"5",1,1,"Hydraulics","Red Bull","bottas","Mercedes",822,1989-08-28,"Finnish",0
23782,989,20,6,3,1,58,"5373283","53","1:26.469","220.782",1,"1:29:33.283",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","vettel","German",1987-07-03,28,68609,25,1,"1",1,1,"Finished","Ferrari","alonso","McLaren",4,1981-07-29,"Spanish",0
23783,989,1,131,1,2,58,"5378319","50","1:26.444","220.845",1,"+5.036",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","hamilton","British",1985-01-07,19,68610,18,2,"2",0,1,"Finished","Mercedes","alonso","McLaren",4,1981-07-29,"Spanish",0
23784,989,8,6,2,3,58,"5379592","57","1:26.373","221.027",1,"+6.309",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","raikkonen","Finnish",1979-10-17,30,68611,15,3,"3",0,1,"Finished","Ferrari","alonso","McLaren",4,1981-07-29,"Spanish",0
23785,989,817,9,8,4,58,"5380352","54","1:25.945","222.128",1,"+7.069",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","ricciardo","Australian",1989-07-01,30,68612,12,4,"4",0,1,"Finished","Red Bull","alonso","McLaren",4,1981-07-29,"Spanish",0
23786,989,4,1,10,5,58,"5401169","57","1:26.978","219.489",1,"+27.886",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","alonso","Spanish",1981-07-29,30,68613,10,5,"5",0,1,"Finished","McLaren","alonso","McLaren",4,1981-07-29,"Spanish",1
23787,989,830,9,4,6,58,"5402228","54","1:26.880","219.737",1,"+28.945",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","max_verstappen","Dutch",1997-09-30,28,68614,8,6,"6",0,1,"Finished","Red Bull","alonso","McLaren",4,1981-07-29,"Spanish",0
23788,989,807,4,7,7,58,"5405954","57","1:27.081","219.230",1,"+32.671",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","hulkenberg","German",1987-08-19,30,68615,6,7,"7",0,1,"Finished","Renault","alonso","McLaren",4,1981-07-29,"Spanish",0
23789,989,822,131,15,8,58,"5407622","54","1:27.019","219.386",1,"+34.339",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","bottas","Finnish",1989-08-28,20,68616,4,8,"8",0,1,"Finished","Mercedes","alonso","McLaren",4,1981-07-29,"Spanish",0
23790,989,838,1,11,9,58,"5408204","57","1:26.958","219.540",1,"+34.921",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","vandoorne","Belgian",1992-03-26,30,68617,2,9,"9",0,1,"Finished","McLaren","alonso","McLaren",4,1981-07-29,"Spanish",0
23791,989,832,4,9,10,58,"5419005","51","1:27.944","217.079",1,"+45.722",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","sainz","Spanish",1994-09-01,30,68618,1,10,"10",0,1,"Finished","Renault","alonso","McLaren",4,1981-07-29,"Spanish",0
23792,989,815,10,12,11,58,"5420100","51","1:27.633","217.849",1,"+46.817",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","perez","Mexican",1990-01-26,20,68619,0,11,"11",0,1,"Finished","Force India","alonso","McLaren",4,1981-07-29,"Spanish",0
23793,989,839,10,14,12,58,"5433561","57","1:27.600","217.931",1,"+1:00.278",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","ocon","French",1996-09-17,30,68620,0,12,"12",0,1,"Finished","Force India","alonso","McLaren",4,1981-07-29,"Spanish",0
23794,989,844,15,18,13,58,"5449042","56","1:28.759","215.085",1,"+1:15.759",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","leclerc","Monegasque",1997-10-16,20,68621,0,13,"13",0,2,"Finished","Sauber","alonso","McLaren",4,1981-07-29,"Spanish",0
23795,989,840,3,13,14,58,"5451571","55","1:28.511","215.688",1,"+1:18.288",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","stroll","Canadian",1998-10-29,20,68622,0,14,"14",0,2,"Finished","Williams","alonso","McLaren",4,1981-07-29,"Spanish",0
23796,989,843,5,16,15,57,"\N","57","1:28.176","216.507",11,"\N",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","brendon_hartley","New Zealander",1989-11-10,20,68623,0,15,"15",0,2,"+1 Lap","Toro Rosso","alonso","McLaren",4,1981-07-29,"Spanish",0
23797,989,154,210,6,16,24,"\N","23","1:28.805","214.974",36,"\N",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","grosjean","French",1986-04-17,30,68624,0,16,"16",0,1,"Wheel","Haas","alonso","McLaren",4,1981-07-29,"Spanish",0
23798,989,825,210,5,17,22,"\N","21","1:29.534","213.224",36,"\N",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","kevin_magnussen","Danish",1992-10-05,32,68625,0,17,"17",0,1,"Wheel","Haas","alonso","McLaren",4,1981-07-29,"Spanish",0
23799,989,842,5,20,18,13,"\N","13","1:30.649","210.601",5,"\N",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","gasly","French",1996-02-07,33,68626,0,18,"18",0,NA,"Engine","Toro Rosso","alonso","McLaren",4,1981-07-29,"Spanish",0
23800,989,828,15,17,19,5,"\N","4","1:32.210","207.036",38,"\N",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","ericsson","Swedish",1990-09-02,28,68627,0,19,"19",0,NA,"Steering","Sauber","alonso","McLaren",4,1981-07-29,"Spanish",0
23801,989,845,3,19,20,4,"\N","3","1:32.573","206.224",23,"\N",2018,1,2018-03-25,"05:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Australian Grand Prix","sirotkin","Russian",1995-08-27,38,68628,0,20,"20",0,NA,"Brakes","Williams","alonso","McLaren",4,1981-07-29,"Spanish",0
23802,990,20,6,1,1,57,"5521940","21","1:34.453","206.274",1,"1:32:01.940",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","vettel","German",1987-07-03,20,68689,50,1,"1",2,1,"Finished","Ferrari","gasly","Toro Rosso",842,1996-02-07,"French",0
23803,990,822,131,3,2,57,"5522639","22","1:33.740","207.842",1,"+0.699",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","bottas","Finnish",1989-08-28,20,68696,22,3,"3",0,1,"Finished","Mercedes","gasly","Toro Rosso",842,1996-02-07,"French",0
23804,990,1,131,9,3,57,"5528452","51","1:33.953","207.371",1,"+6.512",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","hamilton","British",1985-01-07,28,68690,33,2,"2",0,1,"Finished","Mercedes","gasly","Toro Rosso",842,1996-02-07,"French",0
23805,990,842,5,5,4,57,"5584174","46","1:34.863","205.382",1,"+1:02.234",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","gasly","French",1996-02-07,20,68706,12,7,"7",0,2,"Finished","Toro Rosso","gasly","Toro Rosso",842,1996-02-07,"French",1
23806,990,825,210,6,5,57,"5596986","29","1:34.327","206.549",1,"+1:15.046",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","kevin_magnussen","Danish",1992-10-05,28,68705,10,9,"9",0,2,"Finished","Haas","gasly","Toro Rosso",842,1996-02-07,"French",0
23807,990,807,4,7,6,57,"5620964","50","1:34.667","205.807",1,"+1:39.024",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","hulkenberg","German",1987-08-19,20,68695,14,6,"6",0,2,"Finished","Renault","gasly","Toro Rosso",842,1996-02-07,"French",0
23808,990,4,1,13,7,56,"\N","47","1:34.168","206.898",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","alonso","Spanish",1981-07-29,25,68693,16,4,"4",0,2,"+1 Lap","McLaren","gasly","Toro Rosso",842,1996-02-07,"French",0
23809,990,838,1,14,8,56,"\N","30","1:35.131","204.803",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","vandoorne","Belgian",1992-03-26,23,68697,6,11,"11",0,2,"+1 Lap","McLaren","gasly","Toro Rosso",842,1996-02-07,"French",0
23810,990,828,15,17,9,56,"\N","26","1:35.093","204.885",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","ericsson","Swedish",1990-09-02,31,68707,2,12,"12",0,1,"+1 Lap","Sauber","gasly","Toro Rosso",842,1996-02-07,"French",0
23811,990,839,10,8,10,56,"\N","38","1:35.043","204.993",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","ocon","French",1996-09-17,31,68700,1,14,"14",0,2,"+1 Lap","Force India","gasly","Toro Rosso",842,1996-02-07,"French",0
23812,990,832,4,10,11,56,"\N","35","1:35.535","203.937",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","sainz","Spanish",1994-09-01,20,68698,1,13,"13",0,2,"+1 Lap","Renault","gasly","Toro Rosso",842,1996-02-07,"French",0
23813,990,844,15,19,12,56,"\N","35","1:35.075","204.924",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","leclerc","Monegasque",1997-10-16,23,68701,0,16,"16",0,2,"+1 Lap","Sauber","gasly","Toro Rosso",842,1996-02-07,"French",0
23814,990,154,210,16,13,56,"\N","44","1:34.689","205.759",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","grosjean","French",1986-04-17,19,68704,0,17,"17",0,3,"+1 Lap","Haas","gasly","Toro Rosso",842,1996-02-07,"French",0
23815,990,840,3,20,14,56,"\N","40","1:35.058","204.961",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","stroll","Canadian",1998-10-29,28,68702,0,18,"18",0,2,"+1 Lap","Williams","gasly","Toro Rosso",842,1996-02-07,"French",0
23816,990,845,3,18,15,56,"\N","47","1:34.053","207.151",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","sirotkin","Russian",1995-08-27,20,68708,0,20,"20",0,2,"+1 Lap","Williams","gasly","Toro Rosso",842,1996-02-07,"French",0
23817,990,815,10,12,16,56,"\N","32","1:35.266","204.513",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","perez","Mexican",1990-01-26,33,68699,0,15,"15",0,2,"+1 Lap","Force India","gasly","Toro Rosso",842,1996-02-07,"French",0
23818,990,843,5,11,17,56,"\N","42","1:34.563","206.034",11,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","brendon_hartley","New Zealander",1989-11-10,28,68703,0,19,"19",0,2,"+1 Lap","Toro Rosso","gasly","Toro Rosso",842,1996-02-07,"French",0
23819,990,8,6,2,18,35,"\N","22","1:34.337","206.527",36,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","raikkonen","Finnish",1979-10-17,33,68691,15,5,"5",0,1,"Wheel","Ferrari","gasly","Toro Rosso",842,1996-02-07,"French",0
23820,990,830,9,15,19,3,"\N","\N","\N","\N",29,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","max_verstappen","Dutch",1997-09-30,20,68694,8,10,"10",0,1,"Puncture","Red Bull","gasly","Toro Rosso",842,1996-02-07,"French",0
23821,990,817,9,4,20,1,"\N","\N","\N","\N",10,"\N",2018,3,2018-04-08,"15:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Bahrain Grand Prix","ricciardo","Australian",1989-07-01,20,68692,12,8,"8",0,NA,"Electrical","Red Bull","gasly","Toro Rosso",842,1996-02-07,"French",0
23822,991,817,9,6,1,56,"5736380","55","1:35.785","204.871",1,"1:35:36.380",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","ricciardo","Australian",1989-07-01,20,68672,37,4,"4",1,2,"Finished","Red Bull","ricciardo","Red Bull",817,1989-07-01,"Australian",1
23823,991,822,131,3,2,56,"5745274","50","1:36.987","202.332",1,"+8.894",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","bottas","Finnish",1989-08-28,20,68676,40,3,"3",0,1,"Finished","Mercedes","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23824,991,8,6,2,3,56,"5746017","48","1:36.456","203.446",1,"+9.637",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","raikkonen","Finnish",1979-10-17,38,68671,30,5,"5",0,1,"Finished","Ferrari","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23825,991,1,131,4,4,56,"5753365","20","1:36.878","202.559",1,"+16.985",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","hamilton","British",1985-01-07,20,68670,45,2,"2",0,1,"Finished","Mercedes","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23826,991,830,9,5,5,56,"5756816","50","1:36.206","203.974",1,"+20.436",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","max_verstappen","Dutch",1997-09-30,36,68674,18,8,"8",0,2,"Finished","Red Bull","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23827,991,807,4,7,6,56,"5757432","56","1:36.881","202.553",1,"+21.052",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","hulkenberg","German",1987-08-19,33,68675,22,7,"7",0,2,"Finished","Renault","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23828,991,4,1,13,7,56,"5767019","56","1:37.234","201.818",1,"+30.639",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","alonso","Spanish",1981-07-29,28,68673,22,6,"6",0,1,"Finished","McLaren","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23829,991,20,6,1,8,56,"5771666","24","1:37.479","201.311",1,"+35.286",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","vettel","German",1987-07-03,20,68669,54,1,"1",2,1,"Finished","Ferrari","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23830,991,832,4,9,9,56,"5772143","54","1:37.754","200.744",1,"+35.763",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","sainz","Spanish",1994-09-01,23,68678,3,12,"12",0,2,"Finished","Renault","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23831,991,825,210,11,10,56,"5775974","54","1:38.152","199.930",1,"+39.594",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","kevin_magnussen","Danish",1992-10-05,18,68685,11,10,"10",0,1,"Finished","Haas","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23832,991,839,10,12,11,56,"5780430","47","1:37.985","200.271",1,"+44.050",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","ocon","French",1996-09-17,28,68680,1,14,"14",0,2,"Finished","Force India","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23833,991,815,10,8,12,56,"5781105","54","1:37.673","200.911",1,"+44.725",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","perez","Mexican",1990-01-26,28,68679,0,15,"15",0,2,"Finished","Force India","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23834,991,838,1,14,13,56,"5785753","54","1:38.137","199.961",1,"+49.373",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","vandoorne","Belgian",1992-03-26,36,68677,6,11,"11",0,1,"Finished","McLaren","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23835,991,840,3,18,14,56,"5791870","54","1:38.500","199.224",1,"+55.490",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","stroll","Canadian",1998-10-29,20,68682,0,18,"18",0,1,"Finished","Williams","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23836,991,845,3,16,15,56,"5794621","47","1:38.624","198.973",1,"+58.241",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","sirotkin","Russian",1995-08-27,18,68688,0,19,"19",0,2,"Finished","Williams","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23837,991,828,15,20,16,56,"5798984","52","1:38.386","199.455",1,"+1:02.604",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","ericsson","Swedish",1990-09-02,20,68687,2,13,"13",0,1,"Finished","Sauber","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23838,991,154,210,10,17,56,"5801676","51","1:37.410","201.453",1,"+1:05.296",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","grosjean","French",1986-04-17,20,68684,0,17,"17",0,2,"Finished","Haas","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23839,991,842,5,17,18,56,"5802710","54","1:38.367","199.493",1,"+1:06.330",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","gasly","French",1996-02-07,30,68686,12,9,"9",0,2,"Finished","Toro Rosso","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23840,991,844,15,19,19,56,"5818955","23","1:38.808","198.603",1,"+1:22.575",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","leclerc","Monegasque",1997-10-16,30,68681,0,16,"16",0,1,"Finished","Sauber","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23841,991,843,5,15,20,51,"\N","50","1:39.376","197.468",130,"\N",2018,17,2018-04-15,"06:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Chinese Grand Prix","brendon_hartley","New Zealander",1989-11-10,33,68683,0,20,"20",0,2,"Collision damage","Toro Rosso","ricciardo","Red Bull",817,1989-07-01,"Australian",0
23842,992,1,131,2,1,51,"6224291","35","1:45.412","205.012",1,"1:43:44.291",2018,73,2018-04-29,"12:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Azerbaijan Grand Prix","hamilton","British",1985-01-07,28,68710,70,1,"1",1,2,"Finished","Mercedes","leclerc","Sauber",844,1997-10-16,"Monegasque",0
23843,992,8,6,6,2,51,"6226751","50","1:46.523","202.874",1,"+2.460",2018,73,2018-04-29,"12:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Azerbaijan Grand Prix","raikkonen","Finnish",1979-10-17,18,68711,48,3,"3",0,2,"Finished","Ferrari","leclerc","Sauber",844,1997-10-16,"Monegasque",0
23844,992,815,10,8,3,51,"6228315","51","1:46.206","203.480",1,"+4.024",2018,73,2018-04-29,"12:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Azerbaijan Grand Prix","perez","Mexican",1990-01-26,28,68719,15,9,"9",0,2,"Finished","Force India","leclerc","Sauber",844,1997-10-16,"Monegasque",0
23845,992,20,6,1,4,51,"6229620","38","1:45.530","204.783",1,"+5.329",2018,73,2018-04-29,"12:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Azerbaijan Grand Prix","vettel","German",1987-07-03,20,68709,66,2,"2",2,2,"Finished","Ferrari","leclerc","Sauber",844,1997-10-16,"Monegasque",0
23846,992,832,4,9,5,51,"6231806","50","1:46.856","202.242",1,"+7.515",2018,73,2018-04-29,"12:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Azerbaijan Grand Prix","sainz","Spanish",1994-09-01,20,68718,13,10,"10",0,2,"Finished","Renault","leclerc","Sauber",844,1997-10-16,"Monegasque",0
23847,992,844,15,13,6,51,"6233449","31","1:47.403","201.212",1,"+9.158",2018,73,2018-04-29,"12:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Azerbaijan Grand Prix","leclerc","Monegasque",1997-10-16,32,68721,8,13,"13",0,2,"Finished","Sauber","leclerc","Sauber",844,1997-10-16,"Monegasque",1
